ffti_num_peaks_1,ffti_num_peaks_10,ffti_num_peaks_11,ffti_num_peaks_12,ffti_num_peaks_13,ffti_num_peaks_14,ffti_num_peaks_15,ffti_num_peaks_16,ffti_num_peaks_17,ffti_num_peaks_18,ffti_num_peaks_19,ffti_num_peaks_2,ffti_num_peaks_20,ffti_num_peaks_3,ffti_num_peaks_4,ffti_num_peaks_5,ffti_num_peaks_6,ffti_num_peaks_7,ffti_num_peaks_8,ffti_num_peaks_9,ffti_range_-1000_-500,ffti_range_-1500_-1000,ffti_range_-2000_-1500,ffti_range_-2500_-2000,ffti_range_-3000_-2500,ffti_range_-3500_-3000,ffti_range_-4000_-3500,ffti_range_-500_0,ffti_range_0_500,ffti_range_1000_1500,ffti_range_1500_2000,ffti_range_2000_2500,ffti_range_2500_3000,ffti_range_3000_3500,ffti_range_3500_4000,ffti_range_500_1000,fftr_num_peaks_1,fftr_num_peaks_10,fftr_num_peaks_11,fftr_num_peaks_12,fftr_num_peaks_13,fftr_num_peaks_14,fftr_num_peaks_15,fftr_num_peaks_16,fftr_num_peaks_17,fftr_num_peaks_18,fftr_num_peaks_19,fftr_num_peaks_2,fftr_num_peaks_20,fftr_num_peaks_3,fftr_num_peaks_4,fftr_num_peaks_5,fftr_num_peaks_6,fftr_num_peaks_7,fftr_num_peaks_8,fftr_num_peaks_9,fftr_range_-1000_-500,fftr_range_-1500_-1000,fftr_range_-2000_-1500,fftr_range_-2500_-2000,fftr_range_-3000_-2500,fftr_range_-3500_-3000,fftr_range_-4000_-3500,fftr_range_-500_0,fftr_range_0_500,fftr_range_1000_1500,fftr_range_1500_2000,fftr_range_2000_2500,fftr_range_2500_3000,fftr_range_3000_3500,fftr_range_3500_4000,fftr_range_500_1000,num_peaks_1,num_peaks_10,num_peaks_11,num_peaks_12,num_peaks_13,num_peaks_14,num_peaks_15,num_peaks_16,num_peaks_17,num_peaks_18,num_peaks_19,num_peaks_2,num_peaks_20,num_peaks_3,num_peaks_4,num_peaks_5,num_peaks_6,num_peaks_7,num_peaks_8,num_peaks_9,range_-1000_-500,range_-1500_-1000,range_-2000_-1500,range_-2500_-2000,range_-3000_-2500,range_-3500_-3000,range_-4000_-3500,range_-500_0,range_0_500,range_1000_1500,range_1500_2000,range_2000_2500,range_2500_3000,range_3000_3500,range_3500_4000,range_500_1000
48308,6979,6423,5951,5461,4992,4709,4451,4199,3987,3825,30315,3669,21920,16475,13377,11441,9980,8729,7644,19580,7504,3177,1683,1078,840,635,37238,37240,7504,3177,1683,1078,840,635,19580,48372,6862,6316,5874,5410,4998,4688,4454,4252,4074,3886,30375,3726,22043,16575,13527,11565,10089,8789,7682,19510,7532,3056,1702,1066,790,538,37278,37435,7610,3112,1590,1126,780,624,19738,30861,5528,5103,4674,4249,3880,3561,3277,3031,2847,2641,18711,2523,12919,10213,8634,7646,6970,6463,5975,0,0,0,0,0,0,0,14994,135006,0,0,0,0,0,0,0
49391,7451,6795,6009,5479,4978,4641,4414,4172,4006,3816,28844,3649,20754,16425,13489,11672,10179,9095,8239,19655,7667,3038,1620,1128,825,618,36727,36729,7667,3038,1620,1128,825,618,19655,49447,7520,6804,6070,5514,5043,4671,4447,4211,4027,3841,28903,3661,20803,16375,13344,11660,10174,9162,8274,19602,7652,3166,1574,1064,808,648,36834,36595,7644,3064,1628,1140,822,700,19572,31101,5540,5149,4743,4265,3895,3555,3252,2991,2773,2620,18998,2501,13012,10225,8649,7686,6959,6400,5961,0,0,0,0,0,0,0,14154,135846,0,0,0,0,0,0,0
50140,7198,6599,6020,5598,5119,4805,4481,4210,3992,3828,29765,3665,21446,16903,13818,11852,9859,8760,7839,19908,7657,3106,1600,984,685,575,37394,37396,7657,3106,1600,984,685,575,19908,50034,7255,6671,6095,5631,5127,4793,4513,4207,3977,3809,29908,3651,21512,16907,13741,11835,9909,8759,7883,19762,7402,3140,1548,1074,790,606,37402,37593,7778,3022,1622,1034,702,516,19758,31013,5512,5102,4704,4277,3918,3563,3286,3012,2797,2637,18752,2506,12751,10097,8569,7587,6906,6406,5949,0,0,0,0,0,0,0,13705,136295,0,0,0,0,0,0,0
50503,7140,6559,6057,5415,5059,4776,4532,4175,3975,3735,30052,3581,22071,16489,13641,11388,10057,8731,7817,19119,7191,2884,1519,1017,773,646,36867,36867,7191,2884,1519,1017,773,646,19119,50495,7148,6548,6062,5398,5072,4740,4474,4162,3956,3692,30120,3568,22112,16458,13538,11384,10098,8874,7862,19216,7324,2938,1560,1050,886,688,36732,36841,7096,2832,1438,914,758,594,19200,30222,5581,5197,4741,4312,3894,3568,3295,3057,2871,2683,18252,2562,12497,9932,8421,7525,6916,6411,5969,0,0,0,0,0,0,0,16028,133972,0,0,0,0,0,0,0
51538,6934,6320,5801,5381,5005,4701,4424,4210,4020,3832,29441,3640,21652,16555,13790,11425,10085,8828,7925,19480,7452,3135,1669,1137,809,602,37269,37271,7452,3135,1669,1137,809,602,19480,51856,6998,6388,5848,5464,5080,4758,4418,4222,4034,3822,29442,3654,21486,16346,13634,11407,10147,8877,8005,19210,7650,3124,1602,1054,774,664,36797,37410,7782,3090,1700,1070,806,634,19710,31042,5559,5123,4698,4302,3917,3569,3282,3027,2838,2658,18889,2526,12881,10148,8656,7649,7006,6419,5979,0,0,0,0,0,0,0,13084,136916,0,0,0,0,0,0,0
51466,7179,6594,6108,5681,5283,4954,4579,4329,4077,3852,29375,3640,21442,16310,13424,11216,9832,8711,7870,19931,7753,3226,1645,1026,771,524,38146,38148,7753,3226,1645,1026,771,524,19931,51222,7207,6660,6164,5754,5294,4936,4542,4220,3976,3786,29333,3604,21425,16145,13371,11241,9865,8735,7871,20284,7948,3136,1608,1010,688,568,37838,38215,7762,3060,1626,1014,690,538,20022,31584,5421,5002,4623,4238,3861,3521,3227,2996,2826,2649,19240,2495,13077,10273,8612,7581,6887,6307,5830,0,0,0,0,0,0,0,11831,138169,0,0,0,0,0,0,0
49328,6982,6360,5913,5519,5191,4870,4628,4362,4077,3866,30105,3723,21077,16533,13862,11767,9978,8637,7720,19772,7754,3132,1705,1073,769,590,37582,37584,7754,3132,1705,1073,769,590,19772,49157,7019,6391,5973,5537,5239,4953,4645,4341,4086,3882,30243,3710,21229,16507,13751,11793,10073,8683,7745,19836,7640,3114,1622,1012,760,612,37280,37817,7642,3222,1654,1076,758,662,20076,31177,5545,5122,4678,4262,3879,3539,3272,3035,2784,2621,18847,2479,13016,10324,8720,7713,7000,6448,5961,0,0,0,0,0,0,0,13731,136269,0,0,0,0,0,0,0
50946,7188,6441,5997,5456,5167,4832,4555,4297,4100,3882,29680,3702,21523,16289,13622,11558,10055,8916,7845,19369,7113,3008,1471,970,736,626,37285,37287,7113,3008,1471,970,736,626,19369,51176,7172,6496,5982,5452,5126,4756,4544,4296,4086,3878,29654,3704,21338,16276,13628,11542,9960,8872,7778,19657,7514,2978,1544,1042,710,572,36796,36772,7428,2974,1518,1020,726,590,19334,30548,5544,5151,4745,4333,3944,3591,3276,3027,2817,2664,18647,2542,12710,9952,8498,7594,6967,6412,5951,0,0,0,0,0,0,0,16407,133593,0,0,0,0,0,0,0
48996,7237,6743,6178,5647,5255,4901,4520,4249,3992,3765,30362,3575,21931,16034,13235,11351,10056,8880,7919,19869,7704,3099,1633,1060,763,565,37295,37297,7704,3099,1633,1060,763,565,19869,49102,7322,6754,6148,5646,5188,4814,4464,4220,3972,3776,30342,3592,21974,16134,13328,11354,10046,8880,7930,19898,7498,3058,1598,1034,816,562,37741,37658,7680,3060,1598,1028,776,558,19324,31127,5487,5076,4654,4234,3870,3553,3287,3053,2850,2681,18859,2532,12930,10260,8699,7703,7024,6468,5926,0,0,0,0,0,0,0,14328,135672,0,0,0,0,0,0,0
50509,7201,6604,6060,5613,5254,4923,4608,4307,4072,3864,29989,3647,21652,16659,13313,11412,9967,8792,7900,20110,7747,3198,1658,1058,760,516,37869,37869,7747,3198,1658,1058,760,516,20110,50647,7170,6568,5984,5532,5212,4852,4564,4298,4102,3928,29901,3702,21780,16754,13380,11348,9960,8782,7894,20024,7958,3150,1604,1004,764,476,38113,37532,7904,3336,1636,996,708,508,20100,31144,5608,5176,4738,4341,3944,3579,3295,3039,2846,2663,18991,2519,13018,10206,8690,7717,6986,6484,6042,0,0,0,0,0,0,0,14955,135045,0,0,0,0,0,0,0
48967,7309,6664,6113,5669,5197,4768,4492,4231,4011,3759,29993,3599,21338,16521,13623,11631,9908,8797,7978,19822,7518,3047,1599,1025,736,624,37309,37311,7518,3047,1599,1025,736,624,19822,49019,7361,6701,6163,5707,5239,4821,4512,4262,4054,3806,30101,3628,21272,16504,13668,11690,9970,8856,8030,19826,7234,2984,1512,1028,830,608,37065,37380,7738,3036,1552,1088,756,554,20126,30583,5503,5107,4675,4242,3860,3532,3242,2981,2791,2609,18531,2476,12725,10013,8495,7548,6885,6356,5914,0,0,0,0,0,0,0,16690,133310,0,0,0,0,0,0,0
50645,7193,6590,6067,5692,5307,4964,4659,4378,4146,3871,29704,3673,21412,16528,13357,11502,9798,8688,7811,19712,7714,3028,1504,1023,738,613,37243,37245,7714,3028,1504,1023,738,613,19712,50868,7204,6572,6068,5668,5280,4940,4662,4360,4108,3846,29848,3648,21414,16684,13528,11522,9822,8662,7812,19542,7392,3066,1538,998,774,516,37264,37485,7758,3038,1576,970,682,586,20002,30774,5505,5092,4725,4310,3902,3571,3278,3034,2843,2668,18548,2521,12724,10064,8498,7565,6864,6341,5892,0,0,0,0,0,0,0,16337,133663,0,0,0,0,0,0,0
49532,7081,6499,6032,5631,5223,4804,4497,4178,3934,3721,29479,3549,21372,16892,13830,11765,10017,8854,7912,20067,7561,3009,1578,1007,777,545,37511,37513,7561,3009,1578,1007,777,545,20067,49395,7080,6546,6090,5640,5214,4828,4480,4180,3948,3738,29351,3556,21373,16808,13752,11722,9904,8813,7845,20502,7766,3080,1648,964,822,532,38462,36639,7352,3038,1508,1126,856,596,19270,30990,5542,5116,4696,4272,3894,3568,3296,3046,2841,2665,18720,2497,12838,10090,8491,7542,6842,6371,5926,0,0,0,0,0,0,0,15704,134296,0,0,0,0,0,0,0
50332,7103,6460,5962,5537,5186,4854,4607,4286,4110,3908,30116,3738,21829,16744,13836,11371,10011,8652,7756,19688,7559,3138,1643,1079,822,691,36999,37001,7559,3138,1643,1079,822,691,19688,50342,7090,6482,5982,5562,5169,4835,4553,4305,4135,3929,30064,3755,21760,16672,13666,11346,10052,8744,7786,18944,7162,2880,1602,1066,776,660,37131,37444,7790,3372,1754,1142,840,646,20098,30494,5520,5108,4687,4244,3871,3544,3255,3021,2831,2675,18436,2544,12494,9875,8443,7509,6877,6375,5978,0,0,0,0,0,0,0,16320,133680,0,0,0,0,0,0,0
49396,7289,6537,5945,5496,5147,4776,4492,4255,4050,3839,30209,3631,21293,16437,13550,11647,10060,8830,8001,19592,7528,3028,1717,1054,849,646,36996,36998,7528,3028,1717,1054,849,646,19592,49132,7186,6446,5862,5432,5064,4740,4434,4204,4022,3838,30410,3634,21526,16520,13472,11590,9982,8748,7930,19450,7450,3122,1537,1166,894,594,37348,36850,7422,3052,1622,1150,816,694,19594,30324,5589,5174,4754,4343,3928,3572,3255,2983,2801,2636,18424,2512,12611,9965,8490,7561,6945,6457,6008,0,0,0,0,0,0,0,15739,134261,0,0,0,0,0,0,0
49020,7174,6607,6099,5678,5344,5010,4694,4420,4146,3868,29918,3678,21231,16550,13556,11286,9887,8827,7876,19965,7671,3052,1556,1002,733,546,37698,37700,7671,3052,1556,1002,733,546,19965,48847,7197,6593,6079,5647,5315,5027,4703,4383,4089,3859,30074,3673,21228,16540,13528,11300,9830,8740,7880,20010,7770,3068,1612,1020,686,496,37831,37674,7454,3062,1588,1058,678,530,19750,30868,5585,5183,4783,4317,3944,3585,3298,3019,2813,2644,18544,2505,12762,10147,8631,7679,6987,6448,5988,0,0,0,0,0,0,0,14879,135121,0,0,0,0,0,0,0
50402,7347,6687,6104,5523,5155,4801,4506,4175,3976,3791,29349,3623,21414,16050,13275,11406,10072,8945,8082,19999,7526,3094,1590,1019,794,636,37385,37387,7526,3094,1590,1019,794,636,19999,50741,7371,6711,6129,5539,5179,4805,4497,4171,3961,3761,29413,3589,21413,16131,13443,11401,10077,8975,8085,19788,7868,3088,1612,1038,698,600,37426,37344,7601,3052,1626,980,812,520,19950,31576,5525,5123,4685,4253,3891,3530,3246,2971,2761,2590,19278,2465,13171,10314,8638,7557,6857,6366,5933,0,0,0,0,0,0,0,12640,137360,0,0,0,0,0,0,0
49695,7152,6566,6086,5614,5181,4831,4491,4289,4070,3875,29778,3725,21615,16852,13771,11707,9911,8762,7820,19916,7687,3134,1628,995,724,571,37858,37860,7687,3134,1628,995,724,571,19916,49688,7097,6513,6035,5593,5213,4885,4539,4293,4047,3867,29759,3696,21653,16813,13785,11727,9895,8693,7821,19629,7658,3134,1640,922,806,558,37786,37808,7804,3092,1620,1024,690,540,20362,30808,5436,5056,4638,4240,3899,3580,3285,3002,2802,2652,18584,2512,12731,9962,8425,7445,6782,6248,5819,0,0,0,0,0,0,0,13760,136240,0,0,0,0,0,0,0
49014,7301,6429,5962,5584,5192,4816,4539,4337,4084,3855,30941,3670,21403,16081,13558,11753,9988,8847,8069,19303,7372,2993,1588,1010,763,646,36710,36712,7372,2993,1588,1010,763,646,19303,48855,7254,6392,5940,5580,5206,4866,4602,4390,4106,3850,31118,3662,21406,16134,13562,11730,9974,8792,7994,19294,7494,2998,1542,984,764,630,36853,37044,7360,2912,1590,1032,812,586,19028,30840,5466,5100,4712,4293,3887,3570,3290,2998,2800,2637,18446,2495,12495,9925,8424,7514,6838,6310,5883,0,0,0,0,0,0,0,14925,135075,0,0,0,0,0,0,0
49337,7175,6390,5854,5441,5043,4772,4491,4257,4037,3826,29520,3677,20605,16390,13310,11397,10032,8784,7930,19305,7286,2903,1535,1023,874,635,36949,36951,7286,2903,1535,1023,874,635,19305,49400,7264,6482,5952,5474,5074,4780,4520,4280,4088,3862,29488,3698,20470,16234,13324,11326,10072,8800,7984,19318,7244,3074,1584,1042,808,660,36451,37056,7270,2966,1530,1046,836,620,19628,30365,5418,5037,4631,4222,3832,3509,3225,2994,2809,2643,18179,2502,12444,9826,8373,7474,6807,6288,5822,0,0,0,0,0,0,0,18443,131557,0,0,0,0,0,0,0
49637,7024,6418,5775,5352,5009,4696,4378,4161,3937,3690,30461,3527,21448,16794,13825,11504,9716,8674,7731,19286,7347,3232,1610,1066,801,633,37125,37127,7347,3232,1610,1066,801,633,19286,49383,7016,6372,5748,5358,5034,4742,4456,4188,3932,3740,30609,3584,21406,16726,13738,11597,9761,8635,7742,17892,6752,2864,1450,1146,866,634,35724,37977,8178,3268,1770,1024,836,654,21216,30277,5612,5204,4776,4385,3993,3640,3322,3053,2851,2690,18313,2570,12607,9922,8424,7541,6895,6417,5994,0,0,0,0,0,0,0,17009,132991,0,0,0,0,0,0,0
48717,7383,6433,5867,5507,5147,4836,4534,4259,4005,3822,29921,3661,21922,17098,13643,11597,9898,8895,8076,19304,7409,2999,1512,1060,816,698,36749,36751,7409,2999,1512,1060,816,698,19304,48879,7335,6479,5877,5491,5139,4821,4481,4203,3971,3809,29871,3653,21907,16967,13609,11533,9889,8827,8051,21390,8378,3566,1746,1144,920,650,37452,36068,6282,2444,1342,954,730,626,17393,30560,5512,5118,4700,4267,3882,3531,3226,3010,2799,2627,18457,2505,12670,9979,8479,7537,6897,6379,5920,0,0,0,0,0,0,0,16637,133363,0,0,0,0,0,0,0
49589,7121,6556,6081,5510,5215,4911,4574,4344,4140,3803,31599,3601,21175,16392,13900,11587,9951,8925,7942,18791,7181,2881,1457,951,744,599,36375,36375,7181,2881,1457,951,744,599,18791,49730,7075,6525,6011,5429,5111,4815,4513,4319,4097,3779,31692,3575,21364,16373,13877,11623,9931,8833,7873,18918,7118,2770,1572,936,740,580,36147,36276,7080,2884,1504,932,724,618,19248,29725,5545,5133,4734,4361,3974,3655,3351,3065,2843,2686,17797,2566,12202,9684,8328,7417,6829,6340,5933,4,0,0,0,0,0,0,19275,130719,0,0,0,0,0,0,2
49854,7055,6321,5784,5376,4957,4692,4399,4078,3897,3703,31229,3530,21189,16398,13460,11365,9908,8553,7698,19181,7312,2970,1627,1128,870,691,36990,36992,7312,2970,1627,1128,870,691,19181,49718,7003,6367,5851,5455,5055,4809,4506,4168,3958,3764,31084,3574,21252,16462,13458,11237,9817,8495,7661,19747,7616,3010,1780,1142,764,630,37292,36102,7258,2996,1490,1036,846,690,19152,30555,5612,5185,4756,4310,3887,3569,3260,3032,2802,2642,18479,2501,12662,10013,8494,7578,6970,6504,6069,0,0,0,0,0,0,0,16593,133407,0,0,0,0,0,0,0
48420,6608,6151,5783,5256,4880,4680,4441,4017,3863,3716,33995,3386,20501,16159,14087,12191,9767,8929,8262,17374,6175,2474,1266,895,725,613,33620,33622,6175,2474,1266,895,725,613,17374,48340,6608,6124,5800,5270,4966,4726,4480,4068,3908,3750,34020,3436,20554,16120,14072,12142,9674,8880,8176,17208,6272,2422,1264,894,746,612,33947,33906,6166,2540,1348,892,750,590,16898,28547,5671,5246,4816,4405,4013,3636,3336,3074,2868,2699,17105,2577,11845,9521,8241,7472,6899,6449,6074,93,23,4,0,0,0,0,23139,126619,20,7,3,0,0,0,92
50301,6993,6421,5813,5427,5028,4733,4440,4226,3987,3800,29438,3613,21220,16439,13570,11491,10037,8769,7799,19660,7555,3076,1621,1034,802,629,36958,36960,7555,3076,1621,1034,802,629,19660,50508,6967,6397,5805,5427,5026,4730,4434,4222,3972,3758,29347,3590,21161,16533,13709,11577,10109,8821,7775,19436,7438,3008,1626,1044,752,580,36648,37721,7826,3034,1534,1010,782,608,19730,29842,5573,5185,4784,4348,3963,3611,3323,3034,2834,2668,17799,2543,12192,9726,8370,7551,6917,6394,5970,0,0,0,0,0,0,0,18523,131477,0,0,0,0,0,0,0
48802,6943,6302,5744,5327,4977,4623,4333,4106,3926,3754,30234,3557,21963,16750,13294,11229,9797,8587,7643,18792,7364,2862,1500,1028,812,729,36363,36365,7364,2862,1500,1028,812,729,18792,49053,6890,6272,5726,5308,4960,4640,4352,4132,3936,3776,30311,3600,22041,16889,13269,11185,9755,8596,7552,19356,7374,2914,1496,1178,812,630,36576,36077,6986,2868,1616,1068,870,734,18468,29070,5651,5276,4855,4442,4012,3628,3301,3019,2802,2615,17395,2472,11909,9546,8271,7444,6898,6462,6047,0,0,0,0,0,0,0,21080,128920,0,0,0,0,0,0,0
49003,7207,6576,5986,5552,5176,4864,4551,4317,4104,3818,30575,3609,21483,16285,13511,11626,9912,8733,7893,19707,7470,2976,1607,1068,770,676,37324,37326,7470,2976,1607,1068,770,676,19707,48933,7093,6459,5949,5493,5143,4847,4583,4365,4169,3907,30489,3693,21559,16309,13552,11520,9850,8666,7796,19212,7154,3162,1538,1056,784,700,36989,37332,7642,3140,1722,1000,808,658,20248,30255,5539,5153,4753,4336,3965,3612,3303,3034,2817,2640,18069,2526,12399,9797,8385,7500,6920,6423,5971,0,0,0,0,0,0,0,16347,133653,0,0,0,0,0,0,0
52350,6975,6456,5775,5418,5107,4715,4478,4148,3957,3766,29439,3556,21715,17834,13103,11408,9745,8731,7933,18377,6711,2500,1301,932,688,608,35243,35245,6711,2500,1301,932,688,608,18377,52178,6936,6448,5822,5470,5172,4712,4473,4113,3921,3737,29357,3541,21706,17672,13004,11316,9670,8678,7886,18362,6710,2504,1262,888,694,608,35299,35380,6584,2562,1356,882,646,606,18470,29123,5679,5231,4826,4400,3986,3636,3308,3049,2821,2674,17463,2560,11904,9572,8300,7538,6915,6437,6050,11,0,0,0,0,0,0,20926,129039,0,0,0,0,0,0,24
50027,7125,6518,5986,5540,5172,4829,4549,4250,4047,3859,29595,3689,21193,16604,13789,11826,10314,9059,7976,19333,7660,3100,1573,1031,773,607,37714,37716,7660,3100,1573,1031,773,607,19333,49786,7116,6484,5954,5494,5120,4776,4526,4234,4030,3832,29486,3654,21128,16406,13662,11776,10302,9062,7994,19752,7394,3086,1708,1012,742,644,37238,37067,7680,3104,1496,1144,786,564,20258,30160,5540,5142,4742,4327,3934,3577,3239,2964,2769,2599,18048,2483,12197,9694,8320,7472,6840,6391,5947,0,0,0,0,0,0,0,17542,132458,0,0,0,0,0,0,0
50140,7239,6541,6054,5586,5190,4861,4585,4312,4101,3907,29519,3733,21497,16752,13653,11619,10043,8943,7987,19734,7517,3064,1650,1072,830,581,37228,37230,7517,3064,1650,1072,830,581,19734,50168,7227,6477,6015,5589,5203,4869,4602,4372,4180,3958,29574,3742,21592,16646,13644,11561,10115,8935,7877,19669,7728,3132,1726,1078,798,578,37522,37054,7356,3092,1628,1060,822,660,19348,29598,5791,5330,4862,4410,3978,3633,3331,3063,2867,2689,17656,2560,12170,9725,8400,7639,7040,6572,6165,0,0,0,0,0,0,0,18578,131422,0,0,0,0,0,0,0
49178,7016,6314,5831,5409,5052,4704,4419,4184,4011,3851,29284,3703,21586,16839,13751,11306,9782,8688,7780,19658,7581,3140,1641,1056,844,620,37376,37378,7581,3140,1641,1056,844,620,19658,48958,7034,6314,5868,5446,5070,4698,4420,4172,3988,3836,29395,3672,21490,16956,13722,11360,9850,8752,7794,19916,7576,3172,1610,1058,852,658,37523,36956,7576,3072,1568,1098,794,656,19720,30370,5643,5236,4836,4366,3955,3594,3283,2999,2767,2604,18343,2480,12501,9878,8479,7594,6941,6460,6034,0,0,0,0,0,0,0,16839,133161,0,0,0,0,0,0,0
44993,7185,6767,6221,5438,4905,4611,4435,4282,4119,3835,27865,3503,21719,18465,15372,11781,9272,8253,7658,17803,6697,2768,1471,1105,886,780,33964,33966,6697,2768,1471,1105,886,780,17803,44964,7122,6682,6198,5324,4862,4608,4436,4278,4126,3808,27932,3526,21886,18478,15388,11864,9400,8242,7614,17410,6876,2798,1530,1096,800,750,34209,34012,6698,2730,1584,1124,890,730,17666,29130,5695,5265,4790,4394,4011,3635,3326,3083,2899,2707,17352,2588,11868,9540,8287,7490,6907,6460,6061,33,0,0,0,0,0,0,20990,128937,0,0,0,0,0,0,40
50122,7110,6467,5996,5645,5232,4975,4677,4337,4131,3849,30217,3617,20857,16869,13696,11399,10066,8755,7754,19006,7148,2909,1611,1165,891,687,36061,36061,7148,2909,1611,1165,891,687,19006,50023,7111,6465,6047,5683,5271,5013,4731,4421,4235,3963,30351,3705,20929,16773,13569,11303,10069,8743,7721,19380,7144,2866,1468,1052,928,686,35882,36206,7180,3004,1638,1088,880,746,18929,28661,5681,5293,4844,4401,4014,3672,3380,3074,2854,2691,16950,2552,11647,9417,8162,7418,6854,6419,6031,0,0,0,0,0,0,0,20554,129446,0,0,0,0,0,0,0
49305,7207,6621,6167,5680,5263,4923,4640,4289,4078,3876,30690,3688,21686,16387,13564,11483,9922,8885,8029,19575,7544,3102,1569,1046,785,595,37250,37252,7544,3102,1569,1046,785,595,19575,49236,7172,6636,6136,5640,5250,4934,4662,4304,4082,3856,30735,3672,21714,16554,13538,11484,9890,8848,7964,19491,7866,3148,1604,1022,744,608,37260,37026,7436,2992,1522,1040,818,608,19748,30151,5571,5202,4751,4318,3937,3586,3265,3027,2828,2672,18172,2524,12522,9922,8472,7620,6946,6458,6014,0,0,0,0,0,0,0,15996,134004,0,0,0,0,0,0,0
50255,7192,6505,6101,5569,5111,4817,4479,4240,4039,3835,30286,3657,20839,16797,13847,11680,10150,8825,7928,19339,7324,3071,1706,1136,881,671,36840,36840,7324,3071,1706,1136,881,671,19339,50419,7235,6533,6101,5617,5147,4819,4443,4211,4029,3809,30388,3663,20894,16790,13870,11685,10183,8811,7955,19606,7698,3038,1670,1078,802,674,36802,36741,7488,3080,1570,1094,874,712,18960,30426,5557,5121,4737,4285,3879,3562,3283,3039,2855,2681,18468,2544,12664,10079,8549,7642,6997,6461,6013,0,0,0,0,0,0,0,14858,135142,0,0,0,0,0,0,0
51739,7089,6583,5899,5506,5083,4770,4463,4220,3947,3773,30250,3574,22092,16495,13916,11390,10078,8726,7770,18820,7180,2905,1571,1101,919,734,36487,36487,7180,2905,1571,1101,919,734,18820,51614,7041,6533,5835,5429,5045,4789,4493,4257,3963,3797,30191,3593,22211,16461,13837,11411,10049,8721,7729,18652,7069,2870,1554,982,878,730,35916,36548,7332,3092,1608,1074,840,734,19472,29854,5611,5212,4768,4347,3933,3607,3278,3032,2814,2670,17951,2533,12279,9754,8399,7569,6946,6469,6032,0,0,0,0,0,0,0,18853,131147,0,0,0,0,0,0,0
49113,7075,6414,6023,5606,5225,4767,4473,4256,4050,3847,30198,3650,22203,17182,13461,11234,10092,9052,7932,19083,7398,3051,1545,1024,821,624,36514,36516,7398,3051,1545,1024,821,624,19083,48953,7127,6485,6011,5545,5199,4771,4501,4305,4073,3875,30205,3683,22127,17165,13453,11257,10037,8947,7939,19612,7176,3084,1630,1082,816,660,36242,36082,7358,3056,1664,1136,798,614,19035,29974,5548,5127,4730,4324,3962,3622,3313,3049,2843,2652,18251,2531,12490,9947,8510,7602,6982,6459,5983,0,0,0,0,0,0,0,17733,132267,0,0,0,0,0,0,0
50326,7091,6545,5970,5558,5166,4822,4546,4285,4079,3860,30708,3676,21522,16553,13549,11555,10009,8823,7845,20115,7736,3198,1640,1055,714,519,37713,37715,7736,3198,1640,1055,714,519,20115,50311,7089,6525,5963,5547,5141,4767,4521,4185,3965,3791,30675,3641,21535,16527,13621,11619,10083,8827,7859,20720,7904,3200,1644,1080,648,592,38052,37484,7534,3009,1550,1072,730,546,19538,31140,5483,5065,4685,4278,3901,3555,3271,3006,2819,2643,18807,2518,12819,10034,8480,7492,6854,6307,5884,0,0,0,0,0,0,0,14304,135696,0,0,0,0,0,0,0
49961,7201,6643,6127,5686,5279,4907,4546,4283,4036,3785,29711,3590,21406,16588,13253,11259,9822,8786,7878,20167,7658,3100,1631,1076,724,562,37746,37748,7658,3100,1631,1076,724,562,20167,50172,7206,6684,6176,5738,5360,4960,4589,4281,4043,3805,29743,3575,21447,16496,13238,11306,9832,8788,7904,19602,7592,3146,1590,1010,722,552,37617,37686,7938,3178,1638,1160,720,578,20598,31001,5546,5123,4733,4242,3875,3524,3224,2967,2748,2588,18779,2466,12855,10088,8530,7588,6918,6444,5943,0,0,0,0,0,0,0,14190,135810,0,0,0,0,0,0,0
50542,7076,6511,5981,5564,5266,4965,4659,4406,4171,3968,29949,3701,21233,16290,13349,11383,9852,8663,7741,19412,7466,2966,1639,1103,797,670,37198,37200,7466,2966,1639,1103,797,670,19412,50459,7036,6482,5995,5527,5225,4891,4643,4441,4241,4017,30092,3745,21330,16410,13610,11534,9970,8748,7780,19384,7532,2962,1712,1084,836,616,37088,37211,7368,2996,1724,1024,846,616,19416,30231,5575,5152,4733,4309,3915,3564,3246,3010,2817,2653,18286,2522,12547,9997,8504,7591,6940,6421,5983,0,0,0,0,0,0,0,17089,132911,0,0,0,0,0,0,0
50325,7161,6610,6139,5608,5245,4802,4539,4285,3982,3803,30445,3619,21301,16861,13539,11555,10091,8904,8003,20064,7645,3046,1562,966,674,577,37532,37534,7645,3046,1562,966,674,577,20064,50464,7153,6597,6079,5597,5193,4747,4494,4260,3984,3794,30456,3586,21400,16949,13471,11497,9979,8765,7935,19756,7635,3122,1584,1074,708,632,37822,37966,7594,2980,1518,928,752,636,19650,31179,5544,5111,4682,4341,3939,3603,3298,3041,2816,2654,18768,2520,12889,10086,8536,7527,6874,6384,5952,0,0,0,0,0,0,0,14194,135806,0,0,0,0,0,0,0
